Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,DIS,PSKY,WBD,DIS,PSKY,WBD,DIS,PSKY,WBD,DIS,PSKY,WBD,DIS,PSKY,WBD
Date,,,,,,,,,,,,,,,
2010-02-09,25.39352035522461,9.816021919250488,14.956565856933594,25.56371886121634,9.944089801781066,15.002554893493652,25.087163693692794,9.574953301988765,14.639755249023438,25.43606917015592,9.778354768193056,14.639755249023438,14376800,9556200,5386447
2010-02-10,25.555212020874023,9.544819831848145,14.246294975280762,25.60627092990624,9.831089177276686,14.634645462036133,24.704222629047653,9.288684063915179,14.230965614318848,24.81485053580636,9.800955599781112,14.425141334533691,24191900,8884700,8053446
2010-02-11,25.665836334228516,9.612618446350098,14.312724113464355,25.895603827404543,9.785886299225893,14.389370918273926,25.325440949782493,9.386616305626061,14.154317855834961,25.37649985166609,9.522217733748683,14.215636253356934,12389400,8540600,6643232
2010-02-12,25.58924674987793,9.725613594055176,14.660194396972656,25.699876262465555,9.778347133296743,14.68574333190918,25.410539784651583,9.582479393924954,14.149208068847656,25.410539784651583,9.680413622831143,14.297393798828125,12802700,9802400,5311689
2010-02-16,25.92964744567871,9.996825218200684,14.787940979003906,25.955177713003177,10.019425223985177,14.849259376525879,25.674351264968156,9.785889436074642,14.517118453979492,25.76796062202434,9.891357327137662,14.563106536865234,9061600,6136000,2650757
2010-02-17,26.261533737182617,10.18515682220459,16.034746170043945,26.321102736238373,10.27555753312794,16.249361038208008,25.853057586409513,10.049555396599072,15.682167053222656,25.989217385422872,10.079688966906854,15.748595237731934,9768600,8071600,19702293
2010-02-18,26.39769172668457,10.328291893005371,16.14716339111328,26.44024054767156,10.381025465474679,16.29534912109375,26.108355199199302,10.026956166836413,15.92743968963623,26.26153355176603,10.102289739158131,15.952988624572754,8212300,11409100,4297963
2010-02-19,26.576396942138672,10.418693542480469,16.35666847229004,26.82318463210373,10.546761417164179,16.555952072143555,26.253021704154612,9.861222039999085,16.055187225341797,26.329610875306983,9.883822041872355,16.116504669189453,12595600,21106800,5625201
2010-02-22,26.4827880859375,10.064620018005371,16.397546768188477,26.780633046432005,10.539224204089964,16.68880844116211,26.431727558595615,10.034486453100358,16.371997833251953,26.678515238014832,10.426223515306381,16.479305267333984,7868200,12625500,6083726
2010-02-23,26.312591552734375,9.808488845825195,16.387327194213867,26.610438158756054,10.132424613461767,16.555952072143555,26.261532644686877,9.76328812187251,15.988758087158203,26.40620090343264,10.057091031462136,16.055187225341797,10228300,10633700,11183081
2010-02-24,26.712554931640625,9.94408893585205,16.351558685302734,26.806164278683145,9.996823230116824,16.479305267333984,26.389179695790745,9.785887489939903,16.14716339111328,26.423218425448614,9.861221785494674,16.479305267333984,12062100,5700200,9144670
2010-02-25,26.68702507019043,9.89888858795166,16.039857864379883,26.729573886101,9.936555015973973,16.264690399169922,26.253020330742824,9.507151414238253,15.917220115661621,26.278548971035853,9.69548642811407,16.259580612182617,10553800,12728400,14534052
2010-02-26,26.584911346435547,9.785887718200684,15.917220115661621,26.72957962397312,10.011889891695521,16.136943817138672,26.3636538853114,9.748220569544692,15.804802894592285,26.712559444701963,9.883822017329816,16.136943817138672,13449800,7146900,119175820
2010-03-01,26.8402042388916,10.117355346679688,15.784363746643066,26.891263144198266,10.237889618824042,15.942770004272461,26.670005723691613,9.800952523080287,15.743485450744629,26.721064628998278,9.846152515913953,15.881450653076172,8681000,6531400,15196888
2010-03-02,27.129539489746094,10.170087814331055,15.712825775146484,27.163579842506223,10.275555650303566,15.891671180725098,26.712554907234672,10.117354255565226,15.687275886535645,26.729575083614737,10.215288520730946,15.866122245788574,14070600,6642900,11565087
2010-03-03,26.925302505493164,10.456363677978516,15.641287803649902,27.197618837699746,10.501563694635959,15.845682144165039,26.84871333416839,10.102293528102427,15.641287803649902,27.189110372559995,10.200227855448635,15.845682144165039,10345500,12249900,6157700
2010-03-04,27.716724395751953,10.712491035461426,15.881450653076172,27.96351209994295,10.735091025931558,16.044967651367188,27.163581612425173,10.441288276056868,15.590188980102539,27.248680876737016,10.524156105181925,15.625958442687988,23075400,16687100,6135782
2010-03-05,28.269866943359375,11.036432266235352,16.121614456176758,28.26986694335938,11.081632988712355,16.14716339111328,27.869900914333066,10.73509651119236,15.912110328674316,27.903941267072902,10.750163658165066,16.024526596069336,19204800,14665100,5055714
2010-03-08,28.244335174560547,11.081631660461426,16.18804359436035,28.50814304000467,11.187099521305589,16.274911880493164,28.04009954979525,10.946030227724794,16.024526596069336,28.04860801488267,11.09669808718715,16.121614456176758,13176600,8871800,4766469
2010-03-09,28.346460342407227,10.915332794189453,16.305570602416992,28.37198898763692,11.05139673401937,16.34644889831543,27.895433716990322,10.801946658258835,15.789473533630371,28.08265243872063,11.043837466052938,15.840572357177734,11072700,7036400,3898344
2010-03-10,28.36347770690918,11.149664878845215,16.29534912109375,28.59324198371216,11.149664878845215,16.45375633239746,28.167747292012475,10.877537724373985,15.988758087158203,28.235828000892525,10.92289188967346,16.203372955322266,9652900,8161300,4785648
2010-03-11,28.771953582763672,11.187458992004395,16.499744415283203,28.771953582763672,11.187458992004395,16.525293350219727,28.18476880282405,10.885094806825627,16.106285095214844,28.354967336810418,11.058954339459406,16.19826316833496,11392500,6584300,3698339
2010-03-12,28.669830322265625,11.036277770996094,16.576391220092773,28.771951382608595,11.22525512515088,16.60194206237793,28.482614870837075,10.900213845319401,16.341339111328125,28.771951382608595,11.179900242961518,16.515073776245117,9610400,6646700,5096811
2010-03-15,28.695363998413086,10.915332794189453,16.55084228515625,28.72089264195606,10.990924032070845,16.62238121032715,28.389007290829504,10.749033224276744,16.423097610473633,28.525165466836988,10.975806217029449,16.60194206237793,8235900,6831400,3764485
2010-03-16,28.720888137817383,11.172341346740723,16.576391220092773,28.788968838277896,11.172341346740723,16.61216163635254,28.499632353853666,10.81706442817514,16.428205490112305,28.712379673393055,10.915332021214015,16.48441505432129,8472600,10303100,2881291
2010-03-17,28.720888137817383,10.960685729980469,16.642820358276367,28.797477302702223,11.300844798111939,16.770566940307617,28.53366945781745,10.93044938438859,16.45375633239746,28.75492848804764,11.210135761336304,16.555952072143555,7858400,8074800,2462102
2010-03-18,28.746416091918945,10.86241626739502,16.632600784301758,28.805985080268275,11.081629929765462,16.714359283447266,28.525160313230916,10.764147974485335,16.545732498168945,28.66982692886032,10.968243826118817,16.69902992248535,8044200,5526800,1920208
2010-03-19,28.627283096313477,10.567612648010254,16.607051849365234,28.91661962418269,11.05895417111193,16.872764587402344,28.491124921214258,10.567612648010254,16.504854202270508,28.627283096313477,10.567612648010254,16.607051849365234,16729000,9926200,4454523
2010-03-22,28.89108657836914,10.635644912719727,16.95452117919922,29.09532218676295,10.688559060355734,17.0056209564209,28.440060054488757,10.355958524240206,16.44353675842285,28.48261211531506,10.55249513913653,16.586612701416016,11717600,5845700,3696577
2010-03-23,28.94214630126953,10.779267311096191,17.04138946533203,29.018735472451176,10.794385122962133,17.066938400268555,28.70387032260075,10.628085587980173,16.852325439453125,28.933637836145678,10.688558277226582,16.944303512573242,7038000,6684500,4728895
2010-03-24,29.26552391052246,10.764151573181152,17.097597122192383,29.29956426442141,10.907774788100696,17.16913604736328,28.823009048636592,10.605410542470423,16.888093948364258,28.85704940253554,10.681001784100868,16.908533096313477,12195200,8418900,4051186
2010-03-25,29.86121940612793,10.484464645385742,17.066938400268555,30.210124944652105,10.915332828339897,17.312213897705078,29.291054796578436,10.469346830297049,16.98518180847168,29.350627043598386,10.900215013251204,17.164026260375977,32705900,10887900,3922806
2010-03-26,30.048431396484375,10.529817581176758,17.164026260375977,30.295215810264185,10.650762963040076,17.29688262939453,29.656973876792893,10.431549278189976,17.04138946533203,29.69101422568195,10.620526617574246,17.29688262939453,22909800,7965300,3761158
2010-03-29,29.920787811279297,10.688563346862793,17.16913604736328,30.142043631633243,10.711240435863216,17.480838775634766,29.759100990492453,10.55249937107693,17.077159881591797,30.02290563249904,10.59029500000541,17.301992416381836,12560500,7386800,3096952
2010-03-30,29.869726181030273,10.69611644744873,17.49616813659668,29.954827067478544,10.764148400686919,17.557485580444336,29.580389659639923,10.582730339312612,17.046499252319336,29.895258070098198,10.726352791011115,17.174245834350586,17201800,6439100,4696800
2010-03-31,29.708036422729492,10.537374496459961,17.266223907470703,29.954824099577618,10.73391107202404,17.399080276489258,29.622938790979514,10.507138155672505,17.204904556274414,29.844194581289393,10.597847898926101,17.34798240661621,10789500,6581400,4061166
2010-04-01,30.252670288085938,10.711237907409668,17.276443481445312,30.28671064067781,10.72635572287741,17.312213897705078,29.793135266895767,10.514701260088584,17.10270881652832,29.844195795783573,10.681001555582693,17.291772842407227,14603000,8667900,3268190
2010-04-05,29.971845626831055,11.06651496887207,17.429738998413086,30.244161956231597,11.119428401414577,17.445068359375,29.844195927182863,10.658323881379202,17.16913604736328,30.02290290967696,10.718796581682483,17.271333694458008,10607900,12290300,3877600
2010-04-06,30.18459701538086,11.028718948364258,17.69034194946289,30.303735019708604,11.293286822310389,17.715892791748047,29.869728579637925,10.854859400670355,17.342872619628906,29.988869830232822,11.028718948364258,17.358200073242188,12637700,11180300,4631828
2010-04-07,30.056943893432617,10.938010215759277,17.429738998413086,30.201613772488873,11.096751233048359,17.63413429260254,29.835688088499662,10.847301166007153,17.332651138305664,30.116512888847907,10.975805833378859,17.62391471862793,9242200,7250200,5457682
2010-04-08,30.354780197143555,11.338638305664062,17.399080276489258,30.422860884603423,11.474702196017219,17.511497497558594,29.90375700465241,10.77170639038086,17.34798240661621,30.022894961441327,10.847297600775104,17.419519424438477,9915900,15517300,4031616
2010-04-09,30.82283592224121,11.474703788757324,17.797649383544922,31.38448877480544,11.572972087553437,17.823198318481445,30.329260531001868,11.293285002807643,17.383750915527344,30.482438876816367,11.331080613250965,17.419519424438477,21346000,8839000,3411247
2010-04-12,30.542007446289062,11.489825248718262,17.726110458374023,30.91644484028052,11.580534310049934,17.81808853149414,30.465418274451423,11.376439102276555,17.695451736450195,30.75475478514175,11.489825248718262,17.802759170532227,10410800,7592100,2521595
2010-04-13,30.49945831298828,11.716592788696289,17.864078521728516,30.686677008051735,11.754388393483227,17.87940788269043,30.388828788971992,11.361315257124994,17.629024505615234,30.524986954581756,11.474702071485808,17.74144172668457,10922200,7592100,3229833
2010-04-14,30.805814743041992,11.78463077545166,18.053142547607422,30.814323208080715,11.852662754771849,18.053142547607422,30.439889067309466,11.618330461656928,17.705671310424805,30.542006879107678,11.79219004446314,17.81808853149414,9267400,11249200,3551564
2010-04-15,30.97602081298828,12.026518821716309,17.97649574279785,31.069626936304708,12.049195902589014,18.10424041748047,30.51648567844947,11.671241190550708,17.925395965576172,30.70370441761732,11.739273154060227,18.08380126953125,9185900,8552600,3454692
2010-04-16,30.490947723388672,11.724154472351074,17.981603622436523,31.06961745221067,12.170141114876728,18.23198890686035,30.363298031781955,11.709035938961089,17.777210235595703,30.82283302604633,11.935808893571412,17.88962745666504,12327500,11259200,7670853
2010-04-19,30.78028678894043,11.716592788696289,18.058252334594727,30.78028678894043,11.822420337921475,18.165559768676758,30.278206130824998,11.512496955381545,17.83852767944336,30.46542160200236,11.686356449044979,17.986713409423828,9840500,8008900,3697947
2010-04-20,31.09514808654785,12.056756019592285,18.405723571777344,31.188757423788974,12.207937770884472,18.441492080688477,30.873889062838586,11.82242448531226,18.058252334594727,30.873889062838586,11.82242448531226,18.119571685791016,16515000,6580600,3053898
2010-04-21,31.112173080444336,12.170141220092773,18.625446319580078,31.273859894918452,12.17770048685312,18.75319480895996,30.9334628424534,11.90557265061153,18.431272506713867,30.967503196953285,11.988722422301262,18.461931228637695,9039700,6679800,6195862
2010-04-22,31.29939079284668,12.419596672058105,18.717424392700195,31.375979972856385,12.472510120672593,18.737863540649414,30.7377378881979,11.890459302346537,18.415943145751953,30.890916248217305,12.041641819916512,18.58456802368164,10494600,8765900,4670576
2010-04-23,31.307899475097656,12.457388877868652,19.059785842895508,31.358956759317827,12.495185219952718,19.11599349975586,31.052603315196407,12.283530029631033,18.569238662719727,31.316407940378753,12.442270341035025,18.763412475585938,7677100,5981600,5295642
2010-04-26,31.520645141601562,12.336443901062012,18.906490325927734,31.605742774959104,12.578334731783528,19.11599349975586,31.20577675639207,12.275971193381631,18.86050033569336,31.282365924920512,12.45738931642277,19.090444564819336,9983200,4453100,4473702
2010-04-27,30.907934188842773,11.981163024902344,18.441492080688477,31.333428881141014,12.283526464912908,18.891159057617188,30.771776017158015,11.845099116451937,18.385284423828125,31.299388526653104,12.192816712018434,18.778743743896484,10931300,10482000,5026555
2010-04-28,30.882410049438477,12.155023574829102,18.523250579833984,31.103665893340054,12.328882397674056,18.625446319580078,30.60158195336268,12.026518914077872,18.35973358154297,31.07813724688493,12.253291166329305,18.502809524536133,10930900,10485900,3411247
2010-04-29,31.673824310302734,12.442264556884766,19.161983489990234,31.818490940062325,12.64636038390973,19.248849868774414,31.061110945987497,12.298642849081148,18.66632652282715,31.061110945987497,12.306202113983815,18.696985244750977,10576700,7775700,8187501
2010-04-30,31.350446701049805,12.253289222717285,19.790496826171875,31.903591057951665,12.555654100135285,19.984670639038086,31.146207835746562,12.200375801703913,19.22330093383789,31.648291664755956,12.464944348553368,19.28972816467285,11456400,9630200,8488488
2010-05-03,31.963167190551758,12.631243705749512,20.112417221069336,32.32058122683747,12.83533956269339,20.132856369018555,31.350453704042135,12.336439540241178,19.775165557861328,31.444063069621926,12.336439540241178,19.9284610748291,10887500,11561300,6644211
2010-05-04,31.137699127197266,12.245736122131348,19.86203384399414,31.741900760996153,12.4120357154346,19.984670639038086,30.907931622879392,11.973608204195894,19.662748336791992,31.73339229621398,12.404476446404932,19.969341278076172,13195700,16238700,5253567
2010-05-05,30.073963165283203,11.77707290649414,19.207971572875977,31.112171190597532,12.185264830940975,19.708738327026367,29.85270736700748,11.489827137934325,19.034236907958984,31.00154166832633,11.882900522560911,19.632089614868164,17960000,20493300,4952776
2010-05-06,28.94214630126953,11.308404922485352,18.559019088745117,30.252670676481326,11.71659597938304,19.49923324584961,26.380669791779884,10.393754497839794,17.12314796447754,29.92078535011645,11.497382276991528,19.054676055908203,25181500,29521700,5633616
2010-05-07,28.431550979614258,10.74146842956543,18.012264251708984,29.23147971346949,11.338636594718281,18.932039260864258,27.88691837390292,10.469341410812987,17.823198318481445,28.814496794963294,11.323518066564262,18.64588737487793,22579800,27277300,6462014
2010-05-10,30.031415939331055,11.595650672912598,19.28972816467285,30.32075245780392,11.73171459984052,19.75472640991211,29.410194082723663,10.990922989877996,18.599897384643555,29.776119775094255,11.376436968912838,18.599897384643555,18282600,13641500,6039498
2010-05-11,30.431386947631836,11.406672477722168,19.494123458862305,30.848373283826184,11.716595203239434,19.59632110595703,29.903774299732394,11.331081252570534,19.054676055908203,30.227151259662637,11.331081252570534,19.299949645996094,19853200,12360700,4589556
2010-05-12,29.895263671875,11.663683891296387,19.785385131835938,30.814330693862978,11.769510760611876,19.80071449279785,29.631455743853337,11.331083305441041,19.448135375976562,29.767613941417018,11.47470651507132,19.50945281982422,25533300,10663300,2359164
2010-05-13,29.571882247924805,11.338638305664062,19.463464736938477,30.23565295454041,11.731711446288198,19.97956085205078,29.56337378211022,11.293283435249275,19.463464736938477,29.937807957024944,11.588088290717376,19.81093406677246,15445900,10602400,2703987
2010-05-14,28.984695434570312,11.089190483093262,19.15687370300293,29.59740549579554,11.270608558348,19.47879409790039,28.788968293847464,10.94556729951475,18.99846649169922,29.495287693302405,11.149663174844841,19.407255172729492,16945200,10016700,3351362
2010-05-17,29.103837966918945,11.527618408203125,19.008686065673828,29.222975962851713,11.610768183102053,19.35104751586914,28.32943774708905,11.021159049974694,18.727643966674805,29.120858144376044,11.142104439242727,19.264179229736328,15136700,16496700,4269587
2010-05-18,28.70387077331543,11.270610809326172,18.952478408813477,29.478270962415525,11.716597540735519,19.299949645996094,28.525163786507743,11.217697373698451,18.758304595947266,29.239994980005278,11.648565568704738,19.167091369628906,17393800,12462100,3157815
2010-05-19,28.414533615112305,11.270610809326172,18.932039260864258,28.76343911554469,11.414234021589264,19.22330093383789,28.159237461719513,10.892656049947607,18.579458236694336,28.482614320692633,11.14966540166767,18.90138053894043,18536600,13194100,5457877
2010-05-20,27.223148345947266,10.492022514343262,18.288196563720703,28.048607407899404,10.99848186788275,18.7940731048584,27.223148345947266,10.461786167306188,18.27286720275879,27.878408893433672,10.794385984713982,18.59478759765625,26615500,15329300,5554162
2010-05-21,27.97201919555664,10.824625968933105,18.610118865966797,27.97201919555664,10.824625968933105,18.7225341796875,26.721065427781472,10.174543928756334,17.915176391601562,26.721065427781472,10.235016643149912,17.991823196411133,20122900,15869800,6320719
2010-05-24,27.640132904052734,10.552495956420898,18.59478759765625,28.07413927798849,11.066514613378216,18.819622039794922,27.32526776255685,10.522259607240553,18.344404220581055,27.708213608304092,10.77926893571921,18.51814079284668,14040200,19601200,3680334
2010-05-25,27.50397300720215,10.499580383300781,18.630556106567383,27.54652182154246,10.53737527139618,18.671436309814453,26.559374396021582,9.955325488209931,17.812978744506836,26.874241140792844,10.091389392205464,18.14512062072754,26555900,17879500,5580973
2010-05-26,28.14221954345703,10.703676223754883,19.018905639648438,28.80599024479262,11.006040394682264,19.437915802001953,27.350799132049072,10.537375965789389,18.63566780090332,27.665664304956085,10.658322066695138,18.717424392700195,25296300,13468700,5863368
2010-05-27,29.248497009277344,11.22525405883789,19.780275344848633,29.248497009277344,11.240371870870671,19.785385131835938,28.491117163616597,10.930449154839724,19.335718154907227,28.593234955569507,11.021158189710391,19.335718154907227,16214500,11554000,3852550
2010-05-28,28.4400577545166,11.006041526794434,19.24374008178711,28.976181864159837,11.293286473429838,19.739397048950195,28.28688268374188,10.938009563315532,19.054676055908203,28.678336940061484,11.25549157895614,19.667858123779297,15832700,8752500,5226169
2010-06-01,28.36347770690918,10.64320182800293,18.947368621826172,28.823009506782018,11.126983991418049,19.52989387512207,27.954999946162634,10.63564256274069,18.947368621826172,28.133710183839323,10.80194279405389,19.024015426635742,15438800,10496200,3383066
2010-06-02,29.563365936279297,11.058954238891602,19.964231491088867,29.605914746594177,11.058954238891602,19.964231491088867,28.47409756387473,10.680999551523705,18.95758819580078,28.567706894327152,10.718795164438767,19.070005416870117,18309300,7612100,9252500
2010-06-03,29.537841796875,11.15722370147705,19.867143630981445,29.869727149112496,11.255492016893252,20.20439338684082,29.19744797885036,11.028719036770593,19.75472640991211,29.71654879480796,11.142105166386207,19.88247299194336,17752500,10217000,5491342
2010-06-04,28.669830322265625,10.529817581176758,18.880939483642578,29.231483169084836,11.036276908397909,19.60654067993164,28.457082982617944,10.431549278189976,18.809402465820312,28.984698722256276,10.801944690369224,19.570772171020508,21813100,15407500,5128514
2010-06-07,28.116683959960938,10.136746406555176,18.426162719726562,28.993201797556573,10.756591973629499,19.054676055908203,28.091152076488264,10.12162859122949,18.40061378479004,28.67833670236712,10.590292400589524,18.86050033569336,14577700,11087800,3969579
2010-06-08,28.21030044555664,10.098808288574219,18.32907485961914,28.354967088102583,10.318842392715283,18.45682144165039,27.58056684921072,9.93947319774177,17.833417892456055,28.10817937830033,10.15191974432193,18.426162719726562,15662500,12724600,6412502
2010-06-09,28.031591415405273,10.356779098510742,18.313745498657227,28.780463043059953,10.827197553622975,18.778743743896484,27.937985302432185,10.144332544439932,18.26264762878418,28.337948137912512,10.235381067613137,18.33929443359375,13707600,18731900,4121638
2010-06-10,29.027240753173828,10.92583179473877,19.407255172729492,29.129358543370692,10.98653080398593,19.42769432067871,28.465588037692044,10.576812129772959,18.431272506713867,28.53366548240128,10.622336748502963,18.661216735839844,13720200,9523700,4757076
2010-06-11,29.137880325317383,10.93342113494873,19.67807960510254,29.154897257677625,11.07758184811419,19.683189392089844,28.57622741568228,10.720974567935269,19.044456481933594,28.805991711484108,10.743736519217936,19.17731285095215,8799700,8761800,4510689
2010-06-14,28.874067306518555,11.100342750549316,19.601430892944336,29.41869994096097,11.525235844429007,19.9284610748291,28.86555559558045,11.077580801417378,19.5605525970459,29.35062248478895,11.13069225725501,19.76494598388672,9336800,9703200,3415356
2010-06-15,29.77610969543457,11.661808967590332,20.19928550720215,29.784618157979917,11.68457091668556,20.20439338684082,29.02723838707952,11.19897881017768,19.62697982788086,29.02723838707952,11.297614887709422,19.80071449279785,11552200,8334800,4382310
2010-06-16,29.60592269897461,11.502474784851074,20.015329360961914,29.72506069836412,11.570761361117214,20.281042098999023,29.342114810135676,11.34313968142654,19.887582778930664,29.605922698974606,11.487300392119362,20.10730743408203,9416200,10247800,4537892
2010-06-17,29.844196319580078,11.472126007080078,20.086868286132812,29.878236672769393,11.6011116096739,20.1839542388916,29.444230285272514,11.267266988812453,19.918241500854492,29.614428804952333,11.555586981398084,20.0,10951100,5350800,3841395
2010-06-18,29.912281036376953,11.327962875366211,20.061317443847656,30.08247633260855,11.570758896062914,20.291261672973633,29.716550602429677,11.282438259690968,19.89269256591797,29.94631814786296,11.525234280387673,20.163515090942383,14672300,7612500,4238275
2010-06-21,29.835689544677734,11.214153289794922,20.11752700805664,30.49095177249379,11.601110045399793,20.505876541137695,29.66549101535577,11.161041833625777,20.025548934936523,30.210123712172507,11.585935653746889,20.286151885986328,11382500,6078200,5775890
2010-06-22,29.23148536682129,10.903067588806152,19.775165557861328,30.176084145278285,11.373485174828266,20.347471237182617,29.180428079077902,10.857543703094818,19.713848114013672,29.88674761175332,11.229325238623552,20.13796615600586,9731000,7000200,8182021
2010-06-23,29.222976684570312,10.9789457321167,19.514562606811523,29.469764394392758,11.176217182027955,19.918241500854492,28.976188974747867,10.743736490852186,19.284618377685547,29.239996862447757,10.948596222623477,19.887582778930664,9474000,10184400,5775107
