Date,AMZN,CMCSA,DIS,GOOGL,MSFT,NFLX,ORCL,PSKY,SPY,WBD
2021-12-29,169.2010040283203,44.78882598876953,151.3068084716797,145.55520629882812,330.8650817871094,61.05400085449219,83.5452880859375,27.26766014099121,451.6575927734375,23.8700008392334
2021-12-30,168.64450073242188,44.78882598876953,152.34239196777344,145.10414123535156,328.3202209472656,61.20899963378906,83.3558578491211,28.295085906982425,450.4090270996094,24.450000762939453
2021-12-31,166.7169952392578,44.55864334106445,151.32632446289062,143.7657470703125,325.41748046875,60.24399948120117,82.59817504882812,27.44040870666504,449.27386474609375,23.540000915527344
2022-01-03,170.4044952392578,44.921630859375,153.15330505371094,143.90419006347656,323.8983764648437,59.73699951171875,83.25169372558594,29.313417434692383,451.8751831054688,25.32999992370605
2022-01-04,167.52200317382812,44.65471267700195,152.1470184326172,143.31663513183594,318.3445129394531,59.1150016784668,84.1419677734375,30.04988670349121,451.7237548828125,26.75
2022-01-05,164.35699462890625,44.681400299072266,151.6194610595703,136.74180603027344,306.12384033203125,56.75199890136719,81.88783264160156,29.74984741210937,443.0497741699219,26.450000762939453
2022-01-06,163.25399780273438,44.939414978027344,153.29010009765625,136.7145233154297,303.70489501953125,55.32899856567383,82.07794952392578,29.74984741210937,442.6334838867188,25.71999931335449
2022-01-07,162.5540008544922,44.5301513671875,154.19871520996094,135.98947143554688,303.8598022460937,54.10599899291992,83.19020080566406,32.177467346191406,440.8835754394531,30.059999465942383
2022-01-10,161.48599243164062,44.94831466674805,152.99703979492188,137.6295928955078,304.082275390625,53.98500061035156,84.87283325195312,31.741046905517575,440.3348693847656,28.59000015258789
2022-01-11,165.36199951171875,45.49993515014648,154.25732421875,138.68809509277344,304.76922607421875,54.08399963378906,84.11231994628906,31.7865047454834,444.34564208984375,28.68000030517578
2022-01-12,165.20700073242188,45.33089065551758,154.1693878173828,140.36990356445312,307.95263671875,53.72200012207031,83.9507064819336,31.79560089111328,445.5469665527344,28.790000915527344
2022-01-13,161.21400451660156,45.62449264526367,151.86370849609375,137.54774475097656,294.9192810058594,51.91999816894531,83.45637512207031,32.90484619140625,439.4079895019531,29.34000015258789
2022-01-14,162.13800048828125,45.980377197265625,148.44422912597656,138.43453979492188,300.1441955566406,52.56900024414063,83.361328125,33.47766876220703,439.587646484375,31.18000030517578
2022-01-18,158.91749572753906,44.64580535888672,148.76663208007812,134.97816467285156,292.8389892578125,51.08000183105469,81.32694244384766,32.0138053894043,431.802734375,29.63999938964844
2022-01-19,156.2989959716797,44.779273986816406,146.6563262939453,134.10324096679688,293.4969177246094,51.58599853515625,79.2640609741211,31.886524200439453,427.3190612792969,28.57999992370605
2022-01-20,151.66749572753906,44.681400299072266,144.22361755371094,132.30783081054688,291.82305908203125,50.82500076293945,78.63665771484375,30.668161392211918,422.5894470214844,27.489999771118164
2022-01-21,142.64300537109375,44.24543762207031,134.21920776367188,129.3739776611328,286.4335632324219,39.75,78.16134643554688,28.41328430175781,414.2937927246094,26.190000534057617
2022-01-24,144.54400634765625,44.54793930053711,134.29739379882812,129.82308959960938,286.76251220703125,38.71500015258789,78.35145568847656,29.595272064208984,416.05316162109375,26.8799991607666
2022-01-25,139.98599243164062,44.19205474853516,133.36923217773438,125.9831085205078,279.13800048828125,36.641998291015625,77.06810760498047,29.87713432312012,410.9736022949219,26.86000061035156
2022-01-26,138.87249755859375,43.11550521850586,130.5261993408203,128.26388549804688,287.09149169921875,35.970001220703125,75.66114807128906,28.79515647888184,409.9425964355469,24.399999618530277
2022-01-27,139.6374969482422,42.71513748168945,132.30430603027344,128.03758239746094,290.1200561523437,38.66999816894531,75.84178161621094,28.558761596679688,407.9183044433594,25.239999771118164
2022-01-28,143.97799682617188,44.23654556274414,135.44046020507812,132.35098266601562,298.26715087890625,38.43600082397461,76.50723266601562,29.97715187072754,418.0491027832031,27.149999618530277
2022-01-31,149.57350158691406,44.47677230834961,139.68060302734375,134.28883361816406,300.89898681640625,42.7140007019043,77.1536636352539,30.413583755493164,425.57861328125,27.90999984741211
2022-02-01,151.19349670410156,44.432273864746094,141.1656494140625,136.61181640625,298.7508544921875,45.7130012512207,77.03958892822266,30.64089012145996,428.4542236328125,27.170000076293945
2022-02-02,150.6125030517578,44.47677230834961,139.33865356445312,146.89013671875,303.2985534667969,42.948001861572266,78.4275131225586,29.795310974121094,432.61627197265625,27.690000534057617
2022-02-03,138.8455047607422,44.16536331176758,136.80824279785156,142.01695251464844,291.4842834472656,40.560001373291016,77.89514923095703,30.09535026550293,422.4475708007813,28.93000030517578
2022-02-04,157.63949584960938,43.889556884765625,138.75247192382812,142.21841430664062,296.0223083496094,41.016998291015625,78.0567626953125,30.37721061706543,424.4340515136719,28.899999618530277
2022-02-07,157.9355010986328,43.47139358520508,139.23118591308594,138.15711975097656,291.1941223144531,40.209999084472656,76.75439453125,30.913650512695312,423.0718994140625,28.34000015258789
2022-02-08,161.4134979248047,43.78279113769531,139.20187377929688,138.35365295410156,294.6870422363281,40.35300064086914,76.80192565917969,31.39553451538086,426.5529174804688,28.209999084472656
2022-02-09,161.1894989013672,44.281028747558594,143.84259033203125,140.5301971435547,301.12139892578125,41.28900146484375,79.33062744140625,32.532073974609375,432.7959899902344,29.84000015258789
2022-02-10,159.0034942626953,43.52477264404297,148.6591796875,137.58047485351562,292.5777282714844,40.62699890136719,77.80958557128906,32.62299346923828,425.0204772949219,30.09000015258789
2022-02-11,153.2935028076172,42.36814880371094,146.0310516357422,133.2755126953125,285.47564697265625,39.13100051879883,75.8132553100586,32.73210144042969,416.6397399902344,29.56999969482422
2022-02-14,155.16700744628906,42.17241287231445,147.37928771972656,134.50967407226562,285.4369506835937,39.65700149536133,75.05274200439453,31.85015296936035,415.2774963378906,29.420000076293945
2022-02-15,156.510498046875,42.75072479248047,151.16026306152344,135.58407592773438,290.72967529296875,40.74599838256836,75.83226776123047,32.72301483154297,421.9746398925781,30.51000022888184
2022-02-16,158.10049438476562,42.78631210327149,152.75277709960938,136.70510864257812,290.3902587890625,39.80799865722656,75.2809066772461,26.89487838745117,422.4475708007813,29.3799991607666
2022-02-17,154.65249633789062,41.61189270019531,149.4309844970703,131.54507446289062,281.8870849609375,38.66699981689453,71.80157470703125,26.68575668334961,413.4235229492188,29.8700008392334
2022-02-18,152.60150146484375,41.4962272644043,147.8775634765625,129.4250946044922,279.1722412109375,39.12900161743164,70.88896942138672,25.80380630493164,410.74658203125,29.86000061035156
2022-02-22,150.19749450683594,41.76313781738281,144.68280029296875,128.84002685546875,278.9685974121094,37.73799896240234,70.46118927001953,25.321918487548828,406.3386535644531,28.280000686645508
2022-02-23,144.82699584960938,40.15276718139648,142.51388549804688,126.6312026977539,271.7452087402344,36.74599838256836,68.89262390136719,25.821992874145508,399.1306762695313,28.209999084472656
2022-02-24,151.35800170898438,40.93570327758789,145.962646484375,131.69593811035156,285.629638671875,39.00299835205078,71.11711883544922,26.41298484802246,405.1372680664063,27.729999542236328
2022-02-25,153.7884979248047,41.87880706787109,146.08966064453125,133.451171875,288.26690673828125,39.08000183105469,72.58110046386719,26.87669563293457,414.0762023925781,28.239999771118164
2022-02-28,153.56300354003906,41.602989196777344,145.04429626464844,134.04420471191406,289.7018737792969,39.45199966430664,72.2198486328125,27.83138084411621,413.0168151855469,28.049999237060547
2022-03-01,151.14199829101562,41.2738037109375,142.3477783203125,133.05615234375,285.9787292480469,38.624000549316406,72.25788116455078,29.33159828186035,406.7264404296875,28.11000061035156
2022-03-02,152.05250549316406,41.264896392822266,143.95004272460938,133.56234741210938,291.059326171875,38.00299835205078,74.41583251953125,32.04109573364258,414.2086486816406,29.239999771118164
2022-03-03,147.89849853515625,41.92329406738281,142.2207794189453,132.8953857421875,286.919189453125,36.80699920654297,74.3873062133789,32.222938537597656,412.146484375,28.68000030517578
2022-03-04,145.64100646972656,42.00336837768555,137.4823760986328,130.91732788085938,281.0434875488281,36.17300033569336,72.71417999267578,30.977294921875,408.79791259765625,26.88999938964844
2022-03-07,137.4530029296875,41.19372177124024,130.42849731445312,125.4307861328125,270.4266052246094,35.0260009765625,70.65130615234375,30.47722625732422,396.7469787597656,25.549999237060547
2022-03-08,136.01449584960938,41.04247283935547,128.71873474121094,126.1513442993164,267.4596252441406,34.17599868774414,69.71017456054688,30.68634605407715,393.7389831542969,25.270000457763672
2022-03-09,139.2790069580078,41.03357696533203,130.57504272460938,132.4194793701172,279.72479248046875,35.87900161743164,72.34343719482422,30.6772575378418,404.29541015625,25.3700008392334
2022-03-10,146.8175048828125,40.38408279418945,130.56527709960938,131.43641662597656,276.9033508300781,35.676998138427734,72.86630249023438,30.213546752929688,402.4698486328125,25.07999992370605
2022-03-11,145.52450561523438,40.05488967895508,128.71873474121094,128.89657592773438,271.5513000488281,34.03200149536133,73.9785385131836,29.658920288085938,397.3523559570313,23.989999771118164
2022-03-14,141.85299682617188,40.01041030883789,126.06133270263672,125.00647735595705,268.0317687988281,33.10100173950195,73.26554107666016,32.764041900634766,394.4483947753906,23.8799991607666
2022-03-15,147.3665008544922,40.51754760742188,131.11239624023438,128.2291259765625,278.4159545898437,34.375,76.62129974365234,32.251094818115234,403.1224060058594,25.020000457763672
2022-03-16,153.10400390625,41.131439208984375,134.96173095703125,132.28102111816406,285.4356994628906,35.75299835205078,76.01290130615234,33.203697204589844,412.0613708496094,25.63999938964844
2022-03-17,157.23899841308594,41.3538818359375,136.26113891601562,132.83534240722656,286.240478515625,37.13999938964844,76.62129974365234,33.7716064453125,417.21673583984375,25.709999084472656
2022-03-18,161.25050354003906,41.7364501953125,137.07203674316406,135.10467529296875,291.2919616699219,38.060001373291016,77.64798736572266,33.97311782836914,421.7863464355469,26.26000022888184
2022-03-21,161.4915008544922,41.52291870117188,135.43069458007812,135.08087158203125,290.06060791015625,37.45899963378906,76.9635238647461,33.341102600097656,421.6629638671875,26.149999618530277
2022-03-22,164.88900756835938,42.01226043701172,136.88641357421875,138.81912231445312,294.8115539550781,38.29199981689453,77.76206970214844,34.284542083740234,426.5970764160156,26.8700008392334
2022-03-23,163.4080047607422,41.38945770263672,134.47323608398438,137.2385711669922,290.380615234375,37.44900131225586,76.42166137695312,34.45857238769531,421.1031494140625,26.6200008392334
2022-03-24,163.64950561523438,41.63858795166016,135.76287841796875,140.51036071777344,294.85040283203125,37.57099914550781,78.18035125732422,34.70588684082031,427.4509582519531,27.1200008392334
2022-03-25,164.77349853515625,41.93218612670898,135.938720703125,140.61058044433594,294.4432067871094,37.3849983215332,77.69551086425781,35.246307373046875,429.5385437011719,27.350000381469727
2022-03-28,168.99049377441406,42.28807067871094,135.5283966064453,140.39471435546875,301.24969482421875,37.85100173950195,79.47321319580078,34.44026184082031,432.5938415527344,25.57999992370605
2022-03-29,169.31500244140625,42.510501861572266,139.10418701171875,141.4368438720703,305.8163452148437,39.18199920654297,80.12913513183594,34.97151565551758,437.94537353515625,26.25
2022-03-30,166.30099487304688,42.4304313659668,137.71685791015625,140.87408447265625,304.3134765625,38.14699935913086,79.24504852294922,34.89823532104492,435.24127197265625,25.700000762939453
2022-03-31,162.99749755859375,41.6563720703125,134.0042724609375,138.02462768554688,298.93231201171875,37.45899963378906,78.64616394042969,34.63261032104492,428.542236328125,24.920000076293945
2022-04-01,163.55999755859375,42.43932723999024,133.84796142578125,139.09950256347656,300.008544921875,37.34700012207031,77.96170806884766,34.25706481933594,429.75677490234375,25.020000457763672
2022-04-04,168.34649658203125,42.80409240722656,135.39161682128906,141.89935302734375,305.3897705078125,39.150001525878906,79.9200210571289,34.5501708984375,433.4383544921875,25.799999237060547
2022-04-05,164.05499267578125,42.8309440612793,132.4997100830078,139.53671264648438,301.4241638183594,38.01499938964844,78.8458023071289,33.74412155151367,427.9634704589844,24.420000076293945
2022-04-06,158.75599670410156,42.705684661865234,129.5198974609375,135.52401733398438,290.3902587890625,36.834999084472656,78.06627655029297,32.83731842041016,423.68408203125,23.920000076293945
2022-04-07,157.7845001220703,42.18674087524414,128.8359832763672,134.8694610595703,292.203369140625,36.21500015258789,77.81812286376953,32.34269332885742,425.8190612792969,23.06999969482422
2022-04-08,154.4604949951172,42.428321838378906,128.8359832763672,132.2879638671875,287.9372253417969,35.5880012512207,77.24552917480469,32.91975402832031,424.6803588867188,24.43000030517578
2022-04-11,151.1219940185547,42.59831619262695,127.64403533935548,127.85745239257812,276.5834350585937,34.79999923706055,76.11940002441406,32.89227294921875,417.4216613769531,24.780000686645508
2022-04-12,150.78750610351562,42.276214599609375,127.82966613769533,126.75675201416016,273.4807434082031,34.40999984741211,75.70899963378906,33.029666900634766,415.875,24.68000030517578
2022-04-13,155.54100036621094,42.866729736328125,129.30494689941406,128.91989135742188,278.8716125488281,35.042999267578125,76.1098403930664,33.19454574584961,420.6382446289063,26.0
2022-04-14,151.7064971923828,42.571475982666016,127.4682159423828,125.77964782714844,271.31854248046875,34.112998962402344,75.82351684570312,33.35025405883789,415.4004821777344,24.8799991607666
2022-04-18,152.78500366210938,41.9272689819336,124.83031463623048,126.7190399169922,271.9876403808594,33.7859992980957,74.6496810913086,32.947235107421875,415.5713195800781,24.15999984741211
2022-04-19,158.11549377441406,43.045684814453125,128.86529541015625,129.0340576171875,276.6221923828125,34.86100006103516,75.92851257324219,33.23118591308594,422.2797546386719,24.489999771118164
2022-04-20,153.9980010986328,42.41041564941406,121.70394134521484,127.07982635498048,277.6499938964844,22.61899948120117,76.62519836425781,30.373371124267575,421.9666442871094,23.01000022888184
2022-04-21,148.29600524902344,41.99884033203125,118.86090087890624,123.87850952148438,272.2687683105469,21.82200050354004,75.85216522216797,29.594802856445312,415.65673828125,21.450000762939453
2022-04-22,144.35000610351562,40.603065490722656,115.54889678955078,118.73834228515624,265.6950378417969,21.552000045776367,72.73143005371094,28.431529998779297,404.25146484375,20.56999969482422
2022-04-25,146.07400512695312,40.89832305908203,117.1902313232422,122.15106201171876,272.1815490722656,20.99099922180176,73.4662857055664,28.57808494567871,406.59515380859375,21.5
2022-04-26,139.39100646972656,39.87832260131836,113.10641479492188,117.76023864746094,262.0008544921875,19.84000015258789,71.10902404785156,26.9018669128418,394.81982421875,19.82999992370605
2022-04-27,138.16700744628906,39.77095413208008,112.55929565429688,113.4374008178711,274.6054382324219,18.85400009155273,71.34761047363281,26.49884605407715,395.9299926757813,18.82999992370605
2022-04-28,144.59649658203125,37.31044006347656,112.637451171875,117.63369750976562,280.820556640625,19.95199966430664,72.66461944580078,26.6087589263916,405.9309387207031,18.350000381469727
2022-04-29,124.28150177001952,35.57465362548828,109.06165313720705,113.25377655029295,269.0788269042969,19.035999298095703,70.0496826171875,26.672882080078125,390.9294738769531,18.149999618530277
